timestamp,ax,ay,az,gx,gy,gz,mx,my,mz
1745843715,-1.1444284,0.6943185,9.972149,0.017944166,0.045433104,-0.058108557,13.08,12.9,-42.12
1745843715,-0.51475334,0.50996494,10.036793,0.19937114,0.084528476,-0.008017606,13.08,12.48,-42.3
1745843715,-0.7517793,0.6368576,9.184457,-0.0388663,-0.010155635,0.038408153,13.86,12.059999,-42.54
1745843715,-0.8834604,0.8834604,10.0751,-0.0046578473,-0.009544769,-0.08498663,14.34,12.42,-42.42
1745843715,-1.3215994,0.6919243,9.335292,0.011224649,-0.0052687125,-0.026343564,13.98,12.719999,-42.36
1745843715,-0.79008657,0.8571242,10.017639,-0.07490735,-0.11461359,-0.028176159,13.98,12.54,-42.54
1745843715,-0.92416185,0.51235914,9.639356,0.0008399397,-0.1427134,-0.0397826,14.16,12.36,-42.54
1745843715,-1.2425907,0.6655881,9.862016,-0.07979427,-0.13782647,0.023747386,13.559999,13.38,-43.739998
1745843715,-1.2042835,0.60094464,10.111013,-0.052305337,-0.14882204,0.07994699,12.599999,12.78,-43.86
1745843715,-0.7685388,0.6512229,9.885958,-0.10728321,-0.05169447,0.04879286,11.82,12.719999,-43.2
1745843715,-0.6392518,0.5530606,9.852439,-0.14393513,-0.057803124,0.08666651,13.5,13.679999,-42.719997
1745843715,-0.5746084,0.56982,10.015245,-0.16042848,-0.07918341,0.036575556,12.42,13.5,-42.3
1745843715,-0.5363012,0.22026655,9.723152,0.05642868,-0.17386752,0.053068917,11.94,13.559999,-43.14
1745843715,-0.49320555,0.3184288,9.668086,0.016722437,0.014278975,-0.063606344,12.78,13.799999,-41.879997
1745843715,-0.79008657,0.47165772,9.902718,0.038713586,-0.010155635,-0.048334714,11.7,13.679999,-42.6
1745843715,-0.4189853,0.30645782,9.900323,-0.06757697,-0.033368513,-0.0959822,11.88,13.98,-41.94
1745843716,-0.830788,0.533907,10.072706,-0.02359467,-0.011377365,-0.04466952,11.88,14.28,-42.12
1745843716,-0.6727707,0.4189853,9.821315,0.006948592,-0.03520111,-0.05933029,11.88,13.92,-41.7
1745843716,-0.47884035,0.29448682,9.478944,-0.06574437,-0.13110696,-0.017180584,11.759999,14.759999,-42.78
1745843716,-0.37588966,0.22984336,9.885958,0.04970916,-0.03642284,0.015195273,12.0,13.92,-42.48
1745843716,-0.6799533,0.29448682,9.69921,-0.04375322,-0.056581393,-0.032452215,11.28,14.759999,-42.36
1745843716,-0.32321724,0.20829555,9.842862,-0.03153592,0.016111571,-0.040393464,10.559999,14.16,-42.18
1745843716,-0.46926352,0.2873042,9.756671,0.052763484,-0.09750936,-0.056886826,11.28,14.28,-43.44
1745843716,-0.23223756,0.25139117,9.658509,0.011835515,0.077198096,-0.07276932,11.34,14.28,-42.36
1745843716,-0.5770026,0.4309563,9.905111,0.075976364,0.028328875,-0.06299548,10.5,14.16,-42.42
1745843716,-0.40222588,0.23463176,9.771036,-0.04558582,-0.020540344,-0.018402316,10.92,14.4,-42.84
1745843716,-0.46208093,0.37588966,9.921871,0.058872137,0.009392053,-0.022678372,10.62,14.58,-42.36
1745843716,-0.36870706,0.32321724,9.873987,-0.01198823,-0.015653422,-0.019013181,11.16,13.86,-42.66
1745843716,-0.34955344,0.32800564,9.711182,0.028328875,0.023441954,-0.02939789,10.5,13.74,-41.579998
1745843716,-0.5482722,0.33039984,9.809343,0.0008399397,0.0173333,-0.042836927,10.62,14.04,-42.12
1745843716,-0.59376204,0.3878607,9.677663,-0.028481591,-0.035811976,-7.6358156e-05,11.28,13.799999,-42.239998
1745843716,-0.2896984,0.4189853,10.012851,-0.03520111,-0.032757647,-0.007406741,10.62,14.04,-42.54
1745843716,-0.5243302,0.29448682,9.921871,0.045433104,0.006948592,-0.0031306844,10.139999,13.92,-42.36
1745843716,-0.581791,0.23223756,9.8955345,-0.013209961,0.07108945,0.010308351,11.46,14.4,-41.94
1745843716,-0.50278234,0.37349546,9.730335,0.0613156,0.0332158,-0.019624045,10.86,14.5199995,-42.48
1745843716,-0.39743748,0.46447513,10.051158,0.001450805,0.17188221,-0.019624045,12.059999,14.04,-42.18
1745843717,-0.45489833,0.35673606,9.914688,0.035659257,0.010613783,0.007254025,12.24,14.4,-42.3
1745843717,-0.34476504,0.29688102,9.960178,-0.0064904434,-0.02115121,-0.017180584,11.34,13.44,-41.579998
1745843717,-0.6488287,0.45489833,9.907506,0.06498079,0.001450805,-0.039171733,11.34,13.86,-41.219997
1745843717,-0.6919243,0.4309563,9.794978,0.029550606,-0.052916203,-0.012293663,11.099999,13.98,-41.76
1745843717,-0.4429273,0.3878607,9.816526,0.0045051314,0.01366811,0.0023671028,11.219999,13.559999,-42.239998
1745843717,-0.45729253,0.5482722,9.684845,0.009392053,0.036270123,-0.04772385,11.5199995,13.799999,-41.579998
1745843717,-0.6584055,0.51475334,9.81892,0.001450805,0.035659257,-0.048334714,11.7,13.98,-42.48
1745843717,-0.830788,0.45968673,9.792584,-0.027259862,0.068645984,0.005421429,12.66,13.32,-41.94
1745843717,-0.60094464,0.45250413,10.027216,0.009392053,-0.04008803,0.0023671028,11.28,13.799999,-42.239998
1745843717,-0.49559975,0.4429273,9.845257,-0.0016035213,0.028328875,0.023747386,10.0199995,13.92,-43.68
1745843717,-0.5315128,0.51714754,9.845257,0.01488984,0.025274549,0.021303926,11.58,14.099999,-42.18
1745843717,-0.62249243,0.5650316,9.869199,0.03810272,-0.008323039,-0.01656972,12.059999,14.04,-42.12
1745843717,-0.5506664,0.32800564,9.720758,-0.0107665,0.013057245,-0.0031306844,12.66,14.16,-41.1
1745843717,-0.58657944,0.44532153,9.761459,0.047876563,0.006337727,-0.0129045285,11.4,14.34,-41.64
1745843717,-0.6703765,0.5410896,9.775825,-0.024816401,0.015500706,0.009697486,11.88,13.32,-41.82
1745843717,-0.60573304,0.4189853,9.852439,0.005726862,-0.024205536,0.0048105638,11.88,13.259999,-41.52
1745843717,-0.62488663,0.45729253,9.900323,0.0081703225,0.03810272,-0.004352415,11.7,13.62,-42.18
1745843717,-0.6392518,0.48841715,9.7447,-0.005879578,0.016722437,0.0048105638,11.88,13.74,-41.879997
1745843717,-0.7302315,0.581791,9.826103,0.060704734,-0.02115121,0.0035888334,11.34,13.799999,-42.3
1745843718,-0.80924016,0.46208093,9.730335,0.020998493,0.035659257,0.002977968,12.3,13.92,-41.7
1745843718,-0.7517793,0.61530983,9.852439,0.003894266,-0.004046982,0.005421429,12.719999,14.04,-42.66
1745843718,-0.49799395,0.48123455,9.945813,-0.04192063,-0.016264288,0.010919216,12.78,13.62,-41.64
1745843718,-0.7613561,0.5770026,9.95539,0.0081703225,-0.000992656,0.0017562376,11.34,13.08,-41.82
1745843718,-0.6727707,0.4261679,9.952995,0.019776762,-0.037644573,-0.0031306844,12.24,13.559999,-41.82
1745843718,-0.7015011,0.5722142,9.811738,-0.0107665,0.049098294,0.012140946,11.58,13.559999,-43.2
1745843718,-0.6631939,0.5386954,9.735124,0.01488984,-0.0669661,-0.011682798,11.639999,13.2,-41.879997
1745843718,-0.48362875,0.46926352,9.584289,-0.07307476,0.06009387,-0.0019089539,11.34,13.62,-41.219997
1745843718,-0.7182605,0.48123455,9.873987,-0.0046578473,-0.012599096,-0.015347989,12.54,12.84,-42.78
1745843718,-0.61291564,0.3854665,9.9434185,-0.015042556,-0.0071013086,-0.0019089539,10.86,12.66,-42.18
1745843718,-0.6655881,0.51954174,9.804555,0.029550606,-0.004046982,0.013362677,12.24,14.099999,-41.579998
1745843718,-0.63206923,0.50757074,10.003274,0.006337727,-0.04375322,0.0017562376,11.7,13.98,-42.239998
1745843718,-0.5554548,0.48123455,9.763854,0.03810272,-0.010155635,-0.0067958757,10.98,14.04,-40.98
1745843718,-0.51714754,0.5315128,9.862016,0.027107146,0.029550606,0.006032294,11.639999,14.099999,-42.54
1745843718,-0.6847417,0.39743748,9.296985,0.064369924,-0.05047274,-0.0006872234,11.759999,13.799999,-42.84
1745843718,-0.6679823,0.59855044,10.008062,-0.10789407,0.091248,-0.010461068,12.179999,13.139999,-41.52
1745843718,-0.45729253,0.51475334,9.9673605,-0.000992656,-0.042531494,-0.012293663,11.46,13.2,-42.18
1745843718,-0.7134721,0.48123455,9.8955345,0.00022907447,0.022220224,-0.0061850105,11.94,13.98,-41.399998
1745843718,-0.6703765,0.46208093,9.802161,0.012446379,-0.010155635,-0.0061850105,11.58,13.5,-42.78
1745843718,-0.7517793,0.59376204,10.00088,0.038713586,-0.04558582,0.018860465,11.58,13.5,-42.36
1745843719,-0.5530606,0.45489833,9.852439,0.012446379,0.0075594573,0.05062546,11.94,13.86,-42.239998
1745843719,-0.48123455,0.6703765,9.988909,0.0735329,0.009392053,0.0005345071,11.46,13.679999,-42.12
1745843719,-0.6584055,0.5650316,9.763854,0.021609358,0.027718011,0.011530082,10.5,13.62,-42.96
1745843719,-0.5434838,0.5482722,9.608231,0.020998493,-0.0687987,0.020082194,10.98,13.259999,-42.36
1745843719,-0.581791,0.5315128,9.809343,0.01488984,-0.10972667,0.008475755,10.62,13.139999,-42.059998
1745843719,-0.51235914,0.49559975,10.029611,0.035659257,-0.07246389,-0.021456642,10.98,13.32,-42.12
1745843719,-0.7230489,0.7134721,9.601048,0.065591656,0.17310394,0.0005345071,10.98,13.5,-43.379997
1745843719,-0.6344634,0.9935937,10.108619,0.072922036,0.5267949,-0.03733914,11.58,13.2,-43.739998
1745843719,-0.7254431,0.5315128,9.328109,-0.015042556,0.3832416,0.017027868,11.88,13.0199995,-42.84
1745843719,-1.472434,0.61291564,9.206005,-0.08895725,0.62392247,0.064064495,12.9,12.12,-41.16
1745843719,-0.58418524,0.33518824,10.281001,-0.26305383,1.1578187,-0.004352415,14.639999,13.5,-41.219997
1745843719,-2.6240451,0.8762778,9.409512,0.18837558,0.5616142,-0.03611741,16.92,13.5,-40.079998
1745843719,-2.7700913,0.47165772,8.657733,-0.16042848,2.3832145,-0.105756044,19.08,13.679999,-39.42
1745843719,-3.2273839,0.9911995,11.135732,0.317879,1.3991104,-0.23281601,22.68,13.86,-37.079998
1745843719,-4.024653,0.47644615,8.4231,0.8328384,1.2085205,-0.25297457,25.199999,13.74,-35.04
1745843719,-4.5537715,0.80924016,8.401553,0.40889794,1.5408312,-0.3910301,27.3,12.599999,-34.8
1745843719,-5.550059,1.0055647,8.420707,0.5603925,1.2702179,-0.23159428,29.34,12.719999,-32.82
1745843719,-5.8756704,0.82360536,7.5659766,0.31848988,0.91164005,-0.1662317,30.84,11.639999,-32.1
1745843719,-6.356905,0.9600749,7.266701,0.04604397,1.1058952,-0.15523612,32.76,12.42,-30.359999
1745843719,-6.9841857,1.1851299,7.1876926,-0.10056369,0.96234185,-0.13202325,33.719997,12.66,-27.9
1745843720,-7.1350203,1.0630256,6.8979945,0.03688099,1.3532956,-0.22853996,34.86,12.599999,-25.98
1745843720,-7.652168,0.9576807,5.92116,-0.092622444,0.9910525,-0.11552989,36.6,13.32,-24.6
1745843720,-7.3145857,0.7134721,5.904401,-0.2673299,1.1908054,-0.3635412,37.8,14.099999,-22.08
1745843720,-8.346486,0.7158663,6.014534,-0.07857254,1.0203741,-0.18700112,39.0,14.82,-19.26
1745843720,-8.585907,0.60333884,5.255572,0.107741356,0.9189704,-0.25541803,40.44,15.48,-16.98
1745843720,-8.418312,0.29688102,4.608838,0.05642868,0.9873873,-0.18944459,39.48,16.32,-14.759999
1745843720,-8.923489,0.47405192,4.213795,0.100410976,0.9672288,-0.22120957,39.54,16.5,-14.219999
1745843720,-8.839692,0.11492168,3.5625722,0.04848743,0.7155523,-0.15279266,40.44,16.859999,-12.719999
1745843720,-9.409512,0.079008654,2.8921957,-0.0388663,0.7644215,-0.10636691,40.62,16.68,-9.96
1745843720,-9.404723,0.32321724,3.1627405,-0.1372156,0.6819547,-0.26152667,41.399998,17.76,-7.5
1745843720,-10.197205,0.16280572,2.7485435,-0.024205536,0.78458005,0.067118816,41.28,18.18,-6.3599997
1745843720,-9.797373,0.06464344,2.5091233,-0.044974953,0.47181705,-0.018402316,41.64,19.199999,-3.8999999
1745843720,-9.660903,-0.19393034,2.1428106,-0.1408808,0.73021305,0.1288162,41.16,18.359999,-4.38
1745843720,-9.481338,0.16759412,2.633622,-0.0046578473,0.40462187,-0.12224941,41.04,18.48,-2.3999999
1745843720,-9.457396,-0.11252748,1.8459295,0.13706289,0.5958227,-0.028787024,41.82,19.02,-1.62
1745843720,-9.490914,-0.20829555,1.3120226,0.10407617,0.866436,-0.24930938,41.1,18.48,-0.12
1745843720,-9.543588,-0.36152446,0.7661445,-0.047418416,0.8267298,-0.08743009,41.04,19.74,2.52
1745843720,-9.878776,-0.14604631,0.8882488,0.0020616702,0.43272167,-0.1295798,40.68,19.199999,3.06
1745843720,-9.706393,-0.16998832,1.0462662,0.010002919,0.29894218,0.02069306,39.719997,19.619999,4.8599997
1745843721,-10.003274,-0.30406362,0.35673606,0.057039544,0.16943875,0.05062546,40.68,20.1,5.7
1745843721,-9.397541,-0.32800564,0.79248077,0.03932445,0.24274258,-0.04222606,40.44,19.32,6.24
1745843721,-9.366416,-0.41180268,-0.22984336,0.0894154,-0.088346384,0.10132727,40.62,19.26,5.94
1745843721,-9.490914,-0.37828386,-0.009576807,-0.105450615,0.15538885,-0.042836927,41.219997,19.32,5.64
1745843721,-9.802161,-0.08379706,0.4213795,-0.005879578,0.043600507,-0.033673946,40.02,19.26,6.3599997
1745843721,-9.945813,-0.2657564,-0.2801216,0.16210836,-0.5397758,0.2784782,39.239998,19.56,4.8599997
1745843721,-9.711182,-0.10295067,0.39743748,-0.14332426,0.23419046,-0.16317739,39.78,18.9,4.2599998
1745843721,-9.814132,-0.18914193,0.641646,-0.018707749,-0.19463694,0.10010554,41.219997,19.439999,5.64
1745843721,-9.684845,-0.2896984,0.16998832,-0.057803124,0.112017415,-0.063606344,40.8,19.02,5.04
1745843721,-9.660903,-0.16519992,0.7015011,0.0026725354,-0.1530981,0.046960264,40.86,19.38,5.46
1745843721,-9.411906,-0.24660277,0.32800564,-0.056581393,0.09796751,-0.04100433,41.579998,19.32,5.16
1745843721,-9.5292225,-0.22266077,0.61052144,-0.09873109,0.030161472,-0.1521818,40.8,18.6,5.8799996
1745843721,-9.632173,-0.34715924,0.6967127,0.020387627,-0.2691625,0.061010167,40.86,19.5,5.52
1745843721,-9.536405,-0.30645782,0.62728083,-0.057803124,-0.4628068,0.034742963,41.16,19.8,4.92
1745843721,-10.010457,0.023942016,1.4987702,0.003894266,-0.95699674,0.274813,39.96,18.539999,4.38
1745843721,-9.122208,-0.24899697,0.92655605,-0.07857254,-1.2190579,0.27175868,41.52,18.24,1.92
1745843721,-9.330503,0.095768064,2.1619642,-0.30764702,-0.88980156,0.093386024,41.34,18.3,-1.5
1745843721,-9.976937,0.19393034,2.3415294,-0.06452264,-1.2862531,0.31940615,41.879997,17.4,-3.72
1745843721,-9.112631,0.3184288,3.6152446,-0.23678663,-0.69310296,0.010919216,42.059998,16.859999,-6.2999997
1745843721,-9.016863,0.16519992,3.3782187,-0.11400273,-1.5501469,0.34445164,40.98,16.92,-7.2599998
1745843722,-8.50211,0.39504328,4.5657425,-0.339412,-1.4737887,-7.6358156e-05,40.86,16.32,-10.679999
1745843722,-8.887576,0.21547815,4.1946416,-0.275882,-1.4921147,0.17340937,40.5,16.74,-12.84
1745843722,-7.805397,0.45250413,5.976227,-0.48479792,-1.6680439,0.042073343,39.059998,16.08,-16.8
1745843722,-8.016087,0.2705448,6.277896,-0.11644619,-1.8690186,0.16485725,38.399998,16.98,-19.199999
1745843722,-6.9219365,-0.0023942017,6.268319,-0.47746754,-1.3393984,0.065897085,35.94,15.48,-24.6
1745843722,-6.82138,0.2825158,8.095096,-0.34552065,-1.132315,0.08972083,34.14,16.26,-24.359999
1745843722,-5.80145,-0.095768064,7.79582,-0.13660474,-1.590464,0.34017557,32.82,16.14,-27.06
1745843722,-5.732018,0.15083471,7.874829,-0.27221683,-1.255099,0.28947377,33.12,15.599999,-33.42
1745843722,-5.2531776,0.50757074,9.088689,-0.011377365,-0.70898545,0.097662084,31.92,15.599999,-34.079998
1745843722,-4.2640734,-0.038307227,8.877999,0.07108945,-1.2337188,0.14530957,31.439999,15.48,-37.32
1745843722,-4.24492,0.079008654,9.069535,-0.03214678,-1.5232688,0.12270755,29.939999,15.12,-39.0
1745843722,-3.359065,-0.35673606,8.41113,-0.24350616,-1.2587641,0.11598804,26.88,14.04,-40.44
1745843722,-3.1004913,0.24181437,9.263466,-0.3271947,-0.9460012,0.05429065,22.32,14.82,-39.0
1745843722,-2.5833437,0.016759412,9.622596,0.12484559,-1.132926,0.2186134,22.02,15.12,-41.82
1745843722,-1.1947067,0.22984336,8.861239,-0.05352707,-0.71631587,0.04512767,20.1,15.179999,-42.0
1745843722,-1.3239936,-0.15083471,10.185233,-0.10056369,-1.8366427,-0.06849326,18.18,14.7,-44.04
1745843722,-0.18195933,-0.30406362,9.629779,-0.5086217,-1.1524737,0.002977968,14.5199995,15.42,-45.12
1745843722,-0.89064306,0.521936,10.932224,0.01488984,-1.5574774,-0.21876612,12.66,16.98,-44.94
1745843722,1.1348516,-1.1133038,8.983344,-0.20746511,-0.5483279,-0.09659307,8.639999,16.92,-42.42
1745843722,0.02633622,-0.31124622,9.498097,-0.30337095,0.31665727,0.056123246,7.8599997,17.4,-41.82
1745843723,1.6184803,-0.78050977,10.740688,-0.2569452,0.14500414,-0.11614075,8.82,17.58,-41.7
1745843723,0.076614454,-0.878672,9.177275,-0.13660474,0.43944117,0.022525655,9.3,18.119999,-41.28
1745843723,0.7613561,-0.37349546,11.442189,-0.09323331,0.122402124,-0.122860275,8.82,17.699999,-41.34
1745843723,-0.34955344,-0.94570965,8.708011,-0.013209961,0.22563834,-0.024510968,7.14,18.9,-41.219997
1745843723,0.21547815,-0.7110779,10.728717,-0.22823453,0.22502749,0.010308351,8.5199995,18.84,-40.44
1745843723,0.1436521,-0.93373865,9.68724,0.13889548,0.039935317,-0.064828075,11.28,18.779999,-43.02
1745843723,-0.15801731,-0.80205756,9.885958,-0.059024855,0.24518603,-0.034895677,10.5,18.359999,-43.62
1745843723,0.36152446,-0.9792285,9.850045,0.09857838,-0.08162687,-0.07765625,10.32,18.66,-42.899998
1745843723,-0.29688102,-0.91458505,9.17488,-0.047418416,0.16882788,-0.00496328,11.46,19.32,-43.8
1745843723,0.12210429,-0.61052144,10.355222,0.0332158,-0.10667235,-0.053221636,11.759999,18.779999,-44.04
1745843723,0.1412579,-0.8882488,9.627384,-0.027870728,0.09857838,-0.03428481,10.62,18.779999,-43.8
1745843723,-0.6655881,-0.8379706,9.201217,-0.059024855,0.29955304,0.04268421,11.5199995,18.9,-43.079998
1745843723,-0.20350714,-1.1300632,9.905111,-0.42982006,0.85360783,0.11904237,12.42,19.56,-42.059998
1745843723,-0.33518824,-0.7517793,10.886734,0.1755474,0.23846652,-0.121638544,12.36,19.8,-40.62
1745843723,-1.1013328,-1.1420342,9.289802,0.081474155,1.1175016,-0.05749769,13.44,19.92,-41.16
1745843723,-1.7812861,-0.007182605,12.435782,0.8474992,1.5115097,-0.09048442,14.28,19.32,-38.7
1745843723,-1.5921441,-1.2138603,9.354445,1.4094952,2.4094815,-0.26519188,17.34,18.119999,-37.68
1745843723,-4.1419687,0.39025488,9.593865,0.95684403,1.4033866,-0.2755766,20.279999,15.9,-37.62
1745843723,-3.3518825,0.1340753,8.001721,0.8468883,1.614135,-0.19860756,23.1,14.4,-35.579998
1745843723,-5.102343,0.8571242,7.498939,0.4479933,1.4577535,-0.1381319,25.92,14.099999,-35.04
1745843724,-4.865018,0.8571242,7.616255,0.18165605,1.5634333,-0.18822286,29.76,13.08,-36.96
1745843724,-5.992986,0.9792285,6.8764467,0.24029912,2.0136409,-0.30123293,31.92,12.96,-32.76
1745843724,-6.0576296,0.7086837,7.120655,0.08086329,1.8261052,-0.55168766,35.579998,12.48,-31.92
1745843724,-7.4414783,0.62009823,5.791873,0.10407617,1.5634333,-0.47838384,37.32,13.139999,-27.42
1745843724,-7.814974,0.28491,5.2627544,-0.35651624,1.0814606,-0.31650457,39.48,15.54,-25.619999
1745843724,-8.372823,0.23463176,5.18614,-0.19646953,1.0826823,-0.34093916,39.66,16.56,-20.1
1745843724,-8.5499935,0.17238252,4.9395375,-0.18180877,1.111393,-0.32688928,40.02,17.16,-16.38
1745843724,-9.117419,0.19153613,4.841076,-0.048640147,1.2231812,-0.3207806,39.3,18.6,-13.559999
1745843724,-9.364022,-0.15322891,4.072537,0.018555032,1.4766904,-0.36109772,39.18,19.56,-10.679999
1745843724,-9.423877,-0.4381389,3.107674,-0.02359467,1.2268465,-0.32016975,39.54,20.76,-7.14
1745843724,-9.409512,-0.6871359,2.4277205,-0.07124216,1.052139,-0.20227276,40.26,21.359999,-5.16
1745843724,-9.43106,-0.62728083,2.219425,-0.2111303,0.7601454,-0.27435485,39.84,21.6,-3.72
1745843724,-9.873987,-0.7374141,2.0446482,-0.30886874,0.6862307,-0.25175285,40.5,22.38,-0.59999996
1745843724,-9.9099,-0.8595184,1.7118542,-0.13110696,0.46509752,-0.09292787,40.32,22.199999,0.35999998
1745843724,-9.524434,-1.079785,1.6208745,-0.08590292,0.4883104,-0.124692865,39.78,22.92,1.68
1745843724,-9.524434,-1.2066777,0.9911995,0.0032834008,0.35758525,-0.17661642,39.48,23.22,2.58
1745843724,-9.603442,-1.103727,1.0606314,-0.0052687125,0.22075143,-0.14240795,39.239998,23.4,2.7
1745843724,-9.8955345,-1.1133038,1.067814,-0.059024855,0.20731239,-0.121638544,38.7,23.58,4.02
1745843724,-10.09186,-1.0893618,1.1899183,0.09980011,0.07780896,-0.014737124,39.719997,23.64,3.84
1745843725,-9.783008,-1.3670892,0.45010993,0.0735329,-0.04375322,0.038408153,38.28,23.34,3.6599998
1745843725,-9.996092,-1.2449849,0.6895301,0.12056953,-0.042531494,0.045738537,36.96,23.4,3.4199998
1745843725,-9.929053,-1.3670892,0.5722142,0.1437824,-0.44264823,0.19112447,37.739998,23.58,3.9599998
1745843725,-9.56753,-1.3599066,0.82360536,0.12545645,-0.79695004,0.28580856,39.12,24.119999,2.9399998
1745843725,-9.672874,-1.3838485,0.9888053,-0.16287194,-1.3015248,0.21128301,38.64,22.74,1.56
1745843725,-9.349657,-0.6488287,3.3087866,-0.34613153,-1.445689,0.18012889,38.82,22.02,-1.3199999
1745843725,-8.708011,-0.35913026,3.7780502,0.06498079,-2.1274145,0.42875105,39.0,21.6,-4.44
1745843725,-8.0089035,-0.6464345,3.4955344,-0.04802928,-2.506151,0.4348597,39.42,21.18,-8.5199995
1745843725,-7.913136,-0.6560113,4.4580035,-0.5104543,-1.6601026,0.04879286,38.34,20.34,-13.2
1745843725,-7.793426,-0.39264908,6.4119716,-0.520839,-2.592283,0.21128301,35.52,19.56,-17.16
1745843725,-7.3361335,-0.60812724,7.0631943,-0.39683333,-2.628324,0.22777638,34.079998,20.52,-22.199999
1745843725,-5.657798,-0.90740246,8.054394,-0.3815617,-2.9630783,0.2925281,31.5,20.16,-26.64
1745843725,-4.6686935,-0.82599956,8.569147,-0.30825788,-2.2599723,0.14897476,26.76,19.26,-30.42
1745843725,-4.1611223,-0.24660277,9.804555,-0.056581393,-2.3228915,0.12637275,24.119999,19.8,-33.12
1745843725,-2.1523874,-0.80684596,9.648932,-0.092622444,-1.73585,0.075670935,20.58,19.8,-36.0
1745843725,-2.0614076,-0.5434838,9.2586775,-0.07002043,-1.2520447,-0.0019089539,17.699999,18.84,-37.5
1745843725,-1.340753,-1.115698,8.600272,-0.5104543,-1.7450129,0.050014593,15.299999,20.039999,-37.86
1745843725,-0.107739076,-1.1803415,10.060735,-0.3449098,-1.5305992,-0.0031306844,11.7,20.46,-39.42
1745843725,-0.92176765,-1.2449849,9.325715,-0.15248723,-0.770072,0.028023442,8.639999,20.939999,-39.3
1745843725,0.82121116,-1.4101849,9.993697,-0.3412446,-0.3271947,0.023747386,7.14,21.539999,-38.7
1745843726,0.16280572,-1.5969325,10.443807,-0.037644573,0.27817276,0.018860465,6.48,21.96,-39.719997
1745843726,0.7230489,-1.5682021,10.666468,0.03810272,0.028328875,0.015806139,6.2999997,21.9,-38.52
1745843726,0.16280572,-1.1899183,9.677663,0.18226692,0.36308303,0.01947133,6.66,22.199999,-38.7
1745843726,0.15801731,-0.91458505,10.405499,0.030772336,0.07841983,-0.03611741,7.62,20.699999,-38.879997
1745843726,-0.04070143,-1.2186487,9.749489,0.20059288,0.2054798,-0.022678372,8.28,21.18,-39.48
1745843726,-0.4381389,-1.1300632,9.440637,0.11385001,0.09980011,0.00786489,8.28,21.0,-38.7
1745843726,-0.110133275,-1.127669,9.773431,0.045433104,-0.00038179077,0.021914791,9.0,20.88,-39.239998
1745843726,0.079008654,-1.1611878,9.584289,0.051541757,0.05093089,0.012140946,9.12,20.52,-38.579998
1745843726,0.24899697,-1.1013328,9.763854,0.013057245,0.081474155,-0.03611741,9.48,20.4,-39.42
1745843726,-0.08140286,-1.163582,9.26586,0.027107146,0.03504839,-0.042836927,9.24,20.1,-39.36
1745843726,0.06464344,-1.0893618,9.876381,-0.017486017,0.13950635,-0.06604981,9.24,19.8,-39.899998
1745843726,-0.48362875,-1.0989386,9.478944,0.00022907447,0.099189244,-0.06971499,8.88,20.1,-39.54
1745843726,-0.1316811,-1.0606314,10.302549,-0.054748796,0.0753655,-0.102701716,9.719999,20.58,-39.48
1745843726,-0.320823,-1.13964,9.651326,0.047876563,0.11690433,-0.12224941,9.059999,21.0,-39.239998
1745843726,-0.15083471,-0.7230489,10.367192,0.14072809,-0.22395848,-0.15706873,9.9,21.539999,-39.18
1745843726,-0.2705448,-1.3814543,9.148544,0.04054618,-1.3180181,0.006032294,8.22,20.1,-39.78
1745843726,0.25617957,-1.0726024,10.953772,-0.049861874,-1.8158733,0.12148582,5.8199997,19.92,-40.86
1745843726,0.7062895,-0.91937345,10.5323925,-0.049861874,-2.7028496,0.41958806,2.58,20.58,-40.68
1745843726,3.799598,-1.1228806,10.2618475,-0.15370896,-3.12679,0.7317402,-3.9599998,20.1,-41.46
1745843726,4.757279,-0.6631939,9.857227,0.096134916,-2.7749317,0.69203395,-9.42,20.039999,-40.02
1745843727,5.39683,-1.5610195,7.0895305,0.10102184,-2.9044352,0.62300617,-13.32,21.6,-38.64
1745843727,6.172551,-2.5689783,5.1765633,-0.2410627,-2.5165358,0.8129853,-18.9,20.76,-36.54
1745843727,6.8261685,-1.6998832,5.346552,-0.3113122,-2.4591143,0.7402923,-23.279999,21.42,-31.74
1745843727,9.241918,-2.1380222,4.8458643,-0.4182136,-2.3418283,0.4434118,-25.74,22.98,-29.699999
1745843727,8.980949,-2.707842,4.0078936,-0.23251058,-1.9276617,0.28641945,-29.22,24.84,-26.16
1745843727,9.086295,-2.767697,3.5314474,-0.3094796,-1.3992631,-0.020845776,-30.539999,25.38,-22.199999
1745843727,8.14298,-3.0382419,2.7126305,-0.14821118,-0.79939353,0.03718642,-33.54,25.619999,-21.72
1745843727,8.5476,-2.8419175,3.1387985,-0.17325665,-0.5837581,0.13003793,-32.34,25.619999,-18.6
1745843727,8.705617,-3.0430303,2.540248,0.16394097,-0.60636014,0.027412578,-33.6,26.519999,-16.92
1745843727,10.12059,-3.0071173,2.3822308,0.099189244,-0.2392301,0.015806139,-34.44,27.0,-16.32
1745843727,8.624214,-2.633622,1.0031705,-0.081016004,-0.20196733,0.029245174,-33.3,26.34,-15.839999
1745843727,10.04637,-2.6982653,2.4277205,-0.118889645,-0.09812023,0.102549,-34.14,26.699999,-16.08
1745843727,9.304167,-2.9281087,1.9656396,0.003894266,-0.12622003,-0.102701716,-34.26,26.88,-15.54
